X1	X2	X3	X4	X5	X6	X7	X8	X9
chr4	havana	exon	153334814	153339311	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675136""; transcript_version ""1""; exon_number ""13""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-230""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003903428""; exon_version ""1"";"
chr4	havana	exon	153204444	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003900957""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153270335	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003781486""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003600484""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153290814	153290906	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003902431""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003615398""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003490864""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003521018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000821092""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000821091""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153322648	153322816	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000740018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153324078	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""11""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000740017""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""12""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00001790597""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153334814	153339311	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675673""; transcript_version ""1""; exon_number ""13""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-254""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003899851""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153204444	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003900957""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153270338	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003798284""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003600484""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003521018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000821092""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000821091""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153322648	153322816	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000740018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153324078	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000740017""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00001790597""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153334814	153339311	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675492""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-249""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003899851""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153204445	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675744""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-257""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003899543""; exon_version ""1"";"
chr4	havana	exon	153222243	153223039	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675744""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-257""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003903230""; exon_version ""1"";"
chr4	havana	exon	153270335	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675744""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-257""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003781486""; exon_version ""1"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675744""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-257""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003600484""; exon_version ""1"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675744""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-257""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003899121""; exon_version ""1"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675744""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-257""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003904083""; exon_version ""1"";"
chr4	havana	exon	153322648	153326870	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675744""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-257""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003900942""; exon_version ""1"";"
chr4	havana	exon	153204446	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000479711""; transcript_version ""6""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-206""; transcript_source ""havana""; transcript_type ""processed_transcript""; exon_id ""ENSE00001866918""; exon_version ""1""; transcript_support_level ""2 (assigned to previous version 5)"";"
chr4	havana	exon	153270335	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000479711""; transcript_version ""6""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-206""; transcript_source ""havana""; transcript_type ""processed_transcript""; exon_id ""ENSE00003777259""; exon_version ""1""; transcript_support_level ""2 (assigned to previous version 5)"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000479711""; transcript_version ""6""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-206""; transcript_source ""havana""; transcript_type ""processed_transcript""; exon_id ""ENSE00003519782""; exon_version ""1""; transcript_support_level ""2 (assigned to previous version 5)"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000479711""; transcript_version ""6""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-206""; transcript_source ""havana""; transcript_type ""processed_transcript""; exon_id ""ENSE00003903309""; exon_version ""1""; transcript_support_level ""2 (assigned to previous version 5)"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000479711""; transcript_version ""6""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-206""; transcript_source ""havana""; transcript_type ""processed_transcript""; exon_id ""ENSE00003902434""; exon_version ""1""; transcript_support_level ""2 (assigned to previous version 5)"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000479711""; transcript_version ""6""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-206""; transcript_source ""havana""; transcript_type ""processed_transcript""; exon_id ""ENSE00001893060""; exon_version ""2""; transcript_support_level ""2 (assigned to previous version 5)"";"
chr4	havana	exon	153309655	153310261	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000479711""; transcript_version ""6""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-206""; transcript_source ""havana""; transcript_type ""processed_transcript""; exon_id ""ENSE00001932595""; exon_version ""1""; transcript_support_level ""2 (assigned to previous version 5)"";"
chr4	havana	exon	153204446	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00001866918""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153270335	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003781486""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003600484""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003521018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000821092""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000821091""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153322648	153322816	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000740018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153324078	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000740017""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00001790597""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153334814	153339311	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675425""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-246""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003899851""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153204446	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00001866918""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153222243	153223039	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003903230""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153270335	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003781486""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003600484""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003615398""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003490864""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003521018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000821092""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000821091""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153322648	153322816	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000740018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153324078	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""11""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000740017""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""12""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00001790597""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153334814	153339311	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675384""; transcript_version ""1""; exon_number ""13""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-243""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003899851""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153204446	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675063""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-229""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00001866918""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153270338	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675063""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-229""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003798284""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675063""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-229""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003600484""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153290814	153290906	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675063""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-229""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003902431""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675063""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-229""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003615398""; exon_version ""1""; tag ""basic"";"
