X1	X2	X3	X4	X5	X6	X7	X8	X9
chr15	ensembl_havana	exon	33628471	33628575	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""21""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912836""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33629940	33630043	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""22""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912838""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33631210	33631293	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""23""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001143417""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33632949	33633108	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""24""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912842""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33634586	33634733	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""25""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912844""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33635614	33635819	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""26""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912846""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33636376	33636550	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""27""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912848""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33644311	33644519	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""28""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912850""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33646351	33646526	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""29""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912852""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33647424	33647460	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""30""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912854""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33649072	33649235	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""31""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912856""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33652718	33652883	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""32""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912858""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33659720	33659806	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""33""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912859""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33660197	33660423	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""34""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912861""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33662153	33662948	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""35""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912863""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33663537	33663737	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""36""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912865""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33669354	33669456	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""37""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912867""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33670419	33670556	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""38""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912869""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33696218	33696491	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""39""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912871""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33697882	33697996	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""40""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912873""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33699704	33699833	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""41""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912874""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33700977	33701080	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""42""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912875""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33706919	33707054	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""43""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912877""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33722715	33722895	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""44""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912879""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33724065	33724176	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""45""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001042867""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33726386	33726506	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""46""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001043044""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33728857	33729026	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""47""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001042876""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33731474	33731694	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""48""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001043152""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33736235	33736325	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""49""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001042922""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33738450	33738590	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""50""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001042979""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33739832	33739995	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""51""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001043130""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33742366	33742444	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""52""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001610752""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33746068	33746157	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""53""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001043120""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33748114	33748260	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""54""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000673581""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33748468	33748530	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""55""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000673582""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33749979	33750054	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""56""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000673583""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33750163	33750286	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""57""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000673585""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33755065	33755180	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""58""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000881088""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33756306	33756373	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""59""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912898""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33757475	33757596	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""60""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000881089""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33768658	33768707	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""61""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001705476""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33769112	33769172	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""62""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001540622""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33771920	33772158	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""63""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000673596""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33773534	33773615	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""64""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000673598""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33780211	33780341	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""65""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912901""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33785662	33785982	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""66""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912903""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33788218	33788458	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""67""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912905""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33800770	33800857	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""68""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912907""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33801869	33801961	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""69""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912909""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33807555	33807569	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""70""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00001683941""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33810479	33810649	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""71""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912911""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33810978	33811037	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""72""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912913""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
chr15	ensembl_havana	exon	33812863	33812994	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634891""; transcript_version ""2""; exon_number ""73""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-212""; transcript_source ""ensembl_havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS45210""; exon_id ""ENSE00000912915""; exon_version ""1""; tag ""basic""; transcript_support_level ""1 (assigned to previous version 1)"";"
