X	peak	count
0	34102062	0.003677686567581704
0	34102175	1.2594480621788562e-4
0	34103339	0.9780765311867438
0	34103345	0.9896470408411434
0	34104127	0.9565359267695103
0	34123385	0.9892277748693278
0	34199692	0.9655842868777917
0	34206048	0.8643652565413409
0	34207997	0.9914980630412821
0	34209518	0.002840890224872322
0	34209703	0.028272
0	34210217	0.004305779913208273
0	34210234	0.006107307913132535
0	34210281	0.089483
0	34210293	0.104356
0	34210297	0.1195254223695642
0	34210324	0.012012263594963494
0	34210379	0.06643779049691001
0	34210590	0.9391220857388755
0	34210792	0.8099140485493317
0	34211290	0.9163161475324899
0	34213870	0.7936821518905246
0	34224287	0.3625690257866428
0	34224439	0.2914498779491847
0	34224873	0.0013074576781740008
0	34225038	4.6e-5
0	34225089	0.016182
0	34225119	0.0032867769199369343
0	34225633	0.21318264642781723
0	34229960	0.9971469105860259
0	34239179	0.9649028639077095
0	32713829	0.6687351860876781
0	32717208	0.24033233623428113
0	32717330	0.038318258309429476
0	32717942	0.004417
0	32718198	0.005589
0	32718335	0.07963228411133061
0	32718965	0.045217
0	32718984	0.00449269410407051
0	32719240	0.06037135719637954
0	32720407	0.9142813171302637
0	32731036	0.779708
0	32731385	0.9240263635820504
0	32733071	0.9170592733592853
0	32774693	0.9810444612169713
0	32788234	0.9445300747714426
0	32819087	0.9405826311182357
0	32832827	0.9197124315546925
0	32839441	0.8020902848727415
0	32851206	0.9719973882494536
0	32856712	0.9751806245837884
0	32862061	0.25635208381848895
0	32873362	0.901887
0	32879138	0.8812974368420899
0	32885666	0.9388453323902575
0	32887313	0.7694939984774289
0	32899497	0.9853049119538396
0	32903046	0.9765392815310427
0	32918906	0.9748790897951319
0	32943601	0.9540819733164804
0	32953080	0.8311922263268393
0	32959078	0.8438004276652118
0	32967374	0.9977617251340677
0	32974725	0.9754216661065818
0	33008271	0.6958727584934353
0	33015121	0.5732550905236149
0	33018830	0.9158964916807012
0	33019705	0.92699
0	33028727	0.834834168942425
0	33067587	0.6335073411566229
0	33067994	0.606505
0	33068013	0.7445163920380818
0	33068061	0.6916068257097756
0	33068070	0.6801350064659534
0	33068152	0.6472903239845038
0	33068284	0.7013326724640829
0	33068700	0.7395532702397086
0	33083564	0.9745785656097754
0	33092550	0.81557
0	33098627	0.9723455263777921
0	33105491	0.822629161251116
0	33113910	0.4761346208061725
0	33126694	0.18444921675888368
0	33132551	0.8689316316843925
0	33180150	0.9108229716218227
0	33192188	0.8157100702720492
0	33194526	0.0649850998394097
0	33194736	0.02553
0	33194857	5.7e-5
0	33194919	0.015963
0	33195088	0.0072252419362311155
0	33195430	0.5143984179011263
0	33197549	0.687621
0	33242781	0.5052797615795985
0	33279029	0.47767419654778587
0	33294038	0.5140408235355761
0	33305145	0.6369692866083412
0	33308053	0.9957824595991033
0	33310557	0.046926177816025816
0	33310616	0.033057311549473334
0	33310620	0.007938075832038795
0	33310623	0.01761242873123654
0	33310825	0.009987453059138037
0	33310869	0.003315922688931232
0	33311111	0.013926
0	33311409	0.017746652244153664
0	33311682	0.025112113417717463
0	33311932	0.12247258015063245
0	33314642	0.7259166851051065
0	33400611	0.9184944507458558
0	33507179	0.5624576606537497
0	33508119	0.9902918758949892
0	33581046	0.7828857874691713
0	33600457	0.9355892153276811
0	33723031	0.970912456826942
0	33738828	0.9572457671327798
0	33835018	0.9918866966364451
0	33851639	0.9944471773746681
0	33852631	0.9757074270326007
0	33860770	0.9651979703686564
0	33866093	0.9727273843536214
0	33866566	0.6449731604949828
0	33968232	0.6661636266065577
0	33968354	0.5378160489202884
0	33968518	0.6426295974214279
0	33968755	0.7815778080784006
0	33968774	0.7307958082270083
0	33968971	0.778568255498536
0	34038387	0.011108704161245746
0	34038693	0.011141184528848273
0	34038997	0.007246
0	34039189	0.024631
0	34039313	0.077208
0	34039356	0.0033542964714322623
0	34039687	0.118744183610903
0	34040232	0.8610945551696013
0	34041333	0.892136
0	34056320	0.9892227381829659
0	34057051	0.9770011412570746
0	34063099	0.9812003270752374
0	34064335	0.8110277440493091
0	34097766	0.9948739492220154
0	34101511	0.00729640578913262
0	34101514	0.0019041610090959364
0	34101758	0.007367486780773142
0	34101834	0.01624574559750494
0	34101913	0.005406
0	34101937	0.009516344041445697
0	34102017	0.007048554048233699
0	34102059	0.004116080327076599
0	34102062	0.012413916518033849
0	34102175	4.375504378769344e-4
0	34103339	0.9745980969216942
0	34103345	0.989586882515479
0	34104127	0.9522963079212352
0	34123385	0.9317458427787019
0	34199692	0.965568370760114
0	34206048	0.9070766306511936
0	34207997	0.9742442898750537
0	34209518	5.399988074109452e-4
0	34209703	0.02213
0	34210217	0.013031194712013722
0	34210234	0.01796799904037472
0	34210281	0.077444
0	34210293	0.109602
0	34210297	0.16950225227132623
0	34210324	0.024788512102628224
0	34210379	0.15853442508633306
0	34210590	0.9068858336574941
0	34210792	0.8638173122683704
0	34211290	0.9027062995124907
0	34213870	0.7351853390631905
0	34224287	0.6104089051080525
0	34224439	0.3940775137422552
0	34224873	0.0010458081844769644
0	34225038	0.016589
0	34225089	0.049503
0	34225119	0.008814234830815981
0	34225633	0.36792152587012206
0	34229960	0.9990707561106709
0	34239179	0.9771512591194152
0	32713829	0.6793187037090407
0	32717208	0.258358962988304
0	32717330	0.015607155027781915
0	32717942	0.025045
0	32718198	0.025024
0	32718335	0.14928664633232502
0	32718965	0.034551
0	32718984	0.001853911091148621
0	32719240	0.048993923488362845
0	32720407	0.9019945836105343
0	32731036	0.718507
0	32731385	0.939164266124508
0	32733071	0.9969553262845265
0	32774693	0.9836428878522795
0	32788234	0.9220881428955376
0	32819087	0.9430095597652925
0	32832827	0.9775386312765028
0	32839441	0.7841317296102728
0	32851206	0.9772302896684437
0	32856712	0.9809489478632735
0	32862061	0.2987320726072302
0	32873362	0.911548
0	32879138	0.9333661615285465
0	32885666	0.9753197959034337
0	32887313	0.8483388851646911
0	32899497	0.9849079561826288
0	32903046	0.9741358581689293
0	32918906	0.9662384350426655
0	32943601	0.9348334242477987
0	32953080	0.8716051689508506
0	32959078	0.8545200964571384
0	32967374	0.9828966953983637
0	32974725	0.9835530703977575
0	33008271	0.747393602947419
0	33015121	0.6007467307097247
0	33018830	0.9488863939329638
0	33019705	0.916561
0	33028727	0.8564800723059844
0	33067587	0.7114788401677927
0	33067994	0.689904
0	33068013	0.8057153926205363
0	33068061	0.7820847404052076
0	33068070	0.7379537414645487
0	33068152	0.6241924795430871
0	33068284	0.700784898688408
0	33068700	0.7278819454821338
0	33083564	0.9893503909828252
0	33092550	0.824859
0	33098627	0.9765506023003484
0	33105491	0.8855164292764537
0	33113910	0.4894533851040406
0	33126694	0.4382166579611014
0	33132551	0.8030516962532648
0	33180150	0.887249082732176
0	33192188	0.9523979545270526
0	33194526	0.06806422275490676
0	33194736	0.022295
0	33194857	0.01529
0	33194919	0.00423
0	33195088	0.02289536407477699
0	33195430	0.46763804903284245
0	33197549	0.705475
0	33242781	0.524813437737767
0	33279029	0.5944806813949632
0	33294038	0.6045035323645045
0	33305145	0.6835540788230283
0	33308053	0.9958102768586707
0	33310557	0.05623813327696292
0	33310616	0.05526954400778439
0	33310620	0.005494338770706971
0	33310623	0.017120606698390543
0	33310825	0.013765805011921142
0	33310869	7.643631336328781e-4
0	33311111	0.0035
0	33311409	0.02395216081607765
0	33311682	0.018012259008409054
0	33311932	0.14897032958591794
0	33314642	0.7091131645455732
0	33400611	0.8888109724763171
0	33507179	0.49864090785387405
0	33508119	0.986993896662959
0	33581046	0.770013812563648
0	33600457	0.9600718288578293
0	33723031	0.9773946128342053
0	33738828	0.9793010371649764
0	33835018	0.9817328463733488
0	33851639	0.9859640419110958
0	33852631	0.9859519987447926
0	33860770	0.9994930562633665
0	33866093	0.9620686619304583
0	33866566	0.6856804677156438
0	33968232	0.8167160561805951
0	33968354	0.6996026047107746
0	33968518	0.6523228099419203
0	33968755	0.9075503864051535
0	33968774	0.9586344831639648
0	33968971	0.9497948782245494
0	34038387	0.0028134603178551067
0	34038693	0.0076317239317170524
0	34038997	0.007996
0	34039189	0.016783
0	34039313	0.008505
0	34039356	0.015535592020661033
0	34039687	0.1841840842434761
0	34040232	0.8449192602652622
0	34041333	0.786407
0	34056320	0.9541972930692092
0	34057051	0.9763822198712478
0	34063099	0.968192929550613
0	34064335	0.763178913432601
0	34097766	0.9699034181121605
0	34101511	0.0024751758515548484
0	34101514	0.004528750539857309
0	34101758	0.0032589821225655962
0	34101834	0.009572031242300669
0	34101913	0.019938
0	34101937	0.0017514418196946224
0	34102017	0.00855504813641845
0	34102059	0.0034197206184113853
0	34102062	0.0056851285472213344
0	34102175	1.800213254161423e-4
0	34103339	0.9687959225315872
0	34103345	0.992066073830663
0	34104127	0.9380670580983084
0	34123385	0.9831541417236718
0	34199692	0.9783347172065581
0	34206048	0.94684316743976
0	34207997	0.9545380330329195
0	34209518	6.958403136719323e-4
0	34209703	0.0157
0	34210217	0.0032633388011855365
0	34210234	0.0018010076678852873
0	34210281	0.060245
0	34210293	0.086447
0	34210297	0.18366370582517122
0	34210324	0.019787108090120853
0	34210379	0.05868840550997123
0	34210590	0.9628334279398466
0	34210792	0.8405392254465598
0	34211290	0.9087827130626132
0	34213870	0.8395820785281445
0	34224287	0.34640233981212
0	34224439	0.2967449050845659
0	34224873	2.3781631938455355e-6
0	34225038	4e-5
0	34225089	0.021857
0	34225119	0.0109405651112257
0	34225633	0.4219397220132787
0	34229960	0.9968171263579696
0	34239179	0.9582524997731892
0	32713829	0.7332350241843646
0	32717208	0.4536747022146107
0	32717330	0.01804386376177225
0	32717942	0.023814
0	32718198	0.007574
0	32718335	0.09245549579424805
0	32718965	0.036318
0	32718984	9.3508241800951e-4
0	32719240	0.04560270806543676
0	32720407	0.8697227161667733
0	32731036	0.701744
0	32731385	0.9484841888617325
0	32733071	0.8266799818874566
0	32774693	0.9787836478860699
0	32788234	0.948355498570797
0	32819087	0.8952891703659924
0	32832827	0.9648502441688027
0	32839441	0.7880313840080841
0	32851206	0.9689390185745683
0	32856712	0.9850996063953037
0	32862061	0.23921302221562196
0	32873362	0.87081
0	32879138	0.8166058037976816
0	32885666	0.9946177169001044
0	32887313	0.7086875183288861
0	32899497	0.956162079761698
0	32903046	0.935733848088105
0	32918906	0.9518188530241413
0	32943601	0.8961464405592501
0	32953080	0.8250368806837125
0	32959078	0.9234399707939168
0	32967374	0.9817611220640152
0	32974725	0.9629306381549408
0	33008271	0.7511812988879587
0	33015121	0.7079743798201672
0	33018830	0.9977726514620885
0	33019705	0.923202
0	33028727	0.866318701773662
0	33067587	0.5579771623799722
0	33067994	0.462575
0	33068013	0.6874951474256754
0	33068061	0.6158178340449538
0	33068070	0.5437582583704551
0	33068152	0.5213965408439849
0	33068284	0.6193835265885481
0	33068700	0.6343631952286317
0	33083564	0.9905137227677794
0	33092550	0.82451700000000006
0	33098627	0.945498142193568
0	33105491	0.8323236773264038
0	33113910	0.431785485949629
0	33126694	0.11018106591911514
0	33132551	0.7256123380507478
0	33180150	0.6598719967540352
0	33192188	0.9533239155341765
0	33194526	0.034510767992424696
0	33194736	0.011097
0	33194857	0.001868
0	33194919	0.003017
0	33195088	0.0027373124346872523
0	33195430	0.3546737814022908
0	33197549	0.636251
0	33242781	0.4976311060420047
0	33279029	0.5978076400725642
0	33294038	0.47041403072506566
0	33305145	0.6933418805419731
0	33308053	0.982600409740065
0	33310557	0.05269400333111296
0	33310616	0.025378550832389046
0	33310620	0.00371655765493929
0	33310623	0.007758854045581973
0	33310825	0.016669563303728915
0	33310869	0.004526695490238999
0	33311111	4.2e-5
0	33311409	0.017719447622763673
0	33311682	0.007487727399951329
0	33311932	0.06375228815121614
0	33314642	0.6151585882530626
0	33400611	0.9452047169197686
0	33507179	0.507978507672906
0	33508119	0.9769779210302315
0	33581046	0.6920258955961827
0	33600457	0.9572976834113458
0	33723031	0.989049822729386
0	33738828	0.9560834007881216
0	33835018	0.9503064870303545
0	33851639	0.9780481444004955
0	33852631	0.9576240266275874
0	33860770	0.9366864426878032
0	33866093	0.864904957946184
0	33866566	0.7535788981272895
0	33968232	0.7213523067833745
0	33968354	0.5984242730185918
0	33968518	0.6500459758254664
0	33968755	0.923665708313854
0	33968774	0.9236856387276294
0	33968971	0.9212973465821441
0	34038387	0.004294990599681683
0	34038693	0.016907162968503822
0	34038997	0.004486
0	34039189	4.2e-5
0	34039313	0.027221
0	34039356	0.01010962814545587
0	34039687	0.0816056763385169
0	34040232	0.9227253552599013
0	34041333	0.715814
0	34056320	0.9384424968329406
0	34057051	0.8499378224960605
0	34063099	0.9561412774514038
0	34064335	0.6996059688839358
0	34097766	0.7980428961480597
0	34101511	0.031090501192608366
0	34101514	0.001279535286975904
0	34101758	0.005471126737789037
0	34101834	0.006268704624209807
0	34101913	0.02083
0	34101937	0.0021560088450261424
0	34102017	0.015526315435886463
0	34102059	0.004553254751196818
0	34102062	0.013071536069643279
0	34102175	1.065187001560676e-6
0	34103339	0.9685913953734394
0	34103345	0.9861002867009447
0	34104127	0.96509217733805
0	34123385	0.9371247119335593
0	34199692	0.9304062374071035
0	34206048	0.9519798794142619
0	34207997	0.9825907329171545
0	34209518	0.05912022366768088
0	34209703	0.017284
0	34210217	0.009042259850461408
0	34210234	0.006021344471262666
0	34210281	0.076275
0	34210293	0.101444
0	34210297	0.13065769619469825
0	34210324	0.015059676632841457
0	34210379	0.12430742832614938
0	34210590	0.9385894396648574
0	34210792	0.7472909967244028
0	34211290	0.9921096931934817
0	34213870	0.8321444527099771
0	34224287	0.4256605160162213
0	34224439	0.1606963470737779
0	34224873	0.004721215089881423
0	34225038	0.016374
0	34225089	0.012995
0	34225119	0.012039347154844436
0	34225633	0.4000827819460383
0	34229960	0.9527236912588567
0	34239179	0.9664418572319549
1	32713829	0.7201896040308928
1	32717208	0.331758270659704
1	32717330	0.04695908467951293
1	32717942	0.020509
1	32718198	0.014628
1	32718335	0.12093062025436496
1	32718965	0.047001
1	32718984	0.01068790071334658
1	32719240	0.07122642264381396
1	32720407	0.9385594577676828
1	32731036	0.687398
1	32731385	0.9041638747446137
1	32733071	0.997759209529803
1	32774693	0.954525726536608
1	32788234	0.9188172269843613
1	32819087	0.8911951596869496
1	32832827	0.9953781225801198
1	32839441	0.7679771491116936
1	32851206	0.9516175925395685
1	32856712	0.986755575151437
1	32862061	0.2754083301353556
1	32873362	0.833893
1	32879138	0.8741515289462385
1	32885666	0.9839658602778995
1	32887313	0.75961201791283
1	32899497	0.9642257999015245
1	32903046	0.9718902589731321
1	32918906	0.9465685706929163
1	32943601	0.8934169186942208
1	32953080	0.7727813788879443
1	32959078	0.8472706121291923
1	32967374	0.9665696746619238
1	32974725	0.9364143524243301
1	33008271	0.6477519189343601
1	33015121	0.5311574780834705
1	33018830	0.9101494355404586
1	33019705	0.862131
1	33028727	0.8739982264475125
1	33067587	0.6309946031545048
1	33067994	0.602057
1	33068013	0.7713283868228136
1	33068061	0.682735323698776
1	33068070	0.6310385649004631
1	33068152	0.5831225162545539
1	33068284	0.6253145201318564
1	33068700	0.6662925034861602
1	33083564	0.9840479337772731
1	33092550	0.750399
1	33098627	0.9693784367755639
1	33105491	0.8738584506398506
1	33113910	0.3830864271265214
1	33126694	0.2867560967138436
1	33132551	0.7390367935801448
1	33180150	0.8154885242499365
1	33192188	0.8508766025220187
1	33194526	0.057562163513961595
1	33194736	0.032333
1	33194857	0.024463
1	33194919	4.2e-5
1	33195088	0.008601057117001988
1	33195430	0.41590443409643296
1	33197549	0.607807
1	33242781	0.5467898240564983
1	33279029	0.6028106150982879
1	33294038	0.48308023636904784
1	33305145	0.6000489156727098
1	33308053	0.9895405342152035
1	33310557	0.06081421525728381
1	33310616	0.04793658158592917
1	33310620	0.06092149554513948
1	33310623	0.02141323818126582
1	33310825	0.02005305242879626
1	33310869	0.004677798258777958
1	33311111	0.005382
1	33311409	0.028210446494260744
1	33311682	0.01471892599777218
1	33311932	0.16869923985874713
1	33314642	0.551300975526361
1	33400611	0.9256429914543907
1	33507179	0.6025355723799855
1	33508119	0.9813014393618992
1	33581046	0.7046801255016969
1	33600457	0.923488302527615
1	33723031	0.9644880169936464
1	33738828	0.9119387230346437
1	33835018	0.9515799949731677
1	33851639	0.9765026896871991
1	33852631	0.9576347921528805
1	33860770	0.9437277786692835
1	33866093	0.9685924269461357
1	33866566	0.6785059782927476
1	33968232	0.7056292483246915
1	33968354	0.6472728486258414
1	33968518	0.6612515566162884
1	33968755	0.8359758250907052
1	33968774	0.8617543165860307
1	33968971	0.8435541537593428
1	34038387	0.01947264438013004
1	34038693	0.01098341368557699
1	34038997	0.013958
1	34039189	0.030454
1	34039313	0.030144
1	34039356	0.006396537669874199
1	34039687	0.14930387793005195
1	34040232	0.8258792774356425
1	34041333	0.86449
1	34056320	0.951559272831057
1	34057051	0.9538860023549794
1	34063099	0.9541031588010762
1	34064335	0.7371644740920283
1	34097766	0.8858352083528171
1	34101511	0.005726772134512186
1	34101514	0.009916377747703452
1	34101758	0.012111569943469272
1	34101834	0.017221825251206697
1	34101913	0.027945
1	34101937	0.014575578298615444
1	34102017	0.005071286673475
1	34102059	0.009099181285743274
1	34102062	0.021161145989659846
1	34102175	0.0023598497308141182
1	34103339	0.9724293696555707
1	34103345	0.9723963033954324
1	34104127	0.9253952143408504
1	34123385	0.976945590444083
1	34199692	0.902741317734377
1	34206048	0.8165030260797407
1	34207997	0.9660488350812542
1	34209518	0.010687280377366782
1	34209703	0.027912
1	34210217	0.0101196858865682
1	34210234	0.028009814074340667
1	34210281	0.070187
1	34210293	0.108015
1	34210297	0.20464570028225512
1	34210324	0.02834256885589781
1	34210379	0.1365109242129442
1	34210590	0.8764465575301066
1	34210792	0.7756907446909718
1	34211290	0.8925421926720785
1	34213870	0.8240024490505047
1	34224287	0.5234551547467456
1	34224439	0.2781294494877416
1	34224873	0.014751767350934619
1	34225038	0.012036
1	34225089	0.049109
1	34225119	0.01975387824895273
1	34225633	0.35696751390608383
1	34229960	0.9341362226947915
1	34239179	0.9491216083489424
0	32713829	0.7126492401488169
0	32717208	0.24347867660853376
0	32717330	0.023034360430567946
0	32717942	0.020388
0	32718198	0.011163
0	32718335	0.08648012794475701
0	32718965	0.036112
0	32718984	0.007823398837256355
0	32719240	0.053508183926330166
0	32720407	0.9288807859570785
0	32731036	0.739526
0	32731385	0.9346753980992307
0	32733071	0.9401194016866584
0	32774693	0.9789512120006489
0	32788234	0.9270664978210231
0	32819087	0.9144018071982294
0	32832827	0.952925180914481
0	32839441	0.782797273547404
0	32851206	0.9803386121436022
0	32856712	0.9723698788881905
0	32862061	0.26957568906736645
0	32873362	0.894355
0	32879138	0.9089507248598365
0	32885666	0.979533769981906
0	32887313	0.7819974826308426
0	32899497	0.9371005953704327
0	32903046	0.9933280803904248
0	32918906	0.9429337837740793
0	32943601	0.9722549286077643
0	32953080	0.8310135772694276
0	32959078	0.965684201063703
0	32967374	0.9860978043632128
0	32974725	0.9586350545682707
0	33008271	0.6731716548779543
0	33015121	0.5768228013499483
0	33018830	0.9777279148307497
0	33019705	0.89965
0	33028727	0.8666266860761969
0	33067587	0.6228898144377905
0	33067994	0.609852
0	33068013	0.7650036951028427
0	33068061	0.7057778801355863
0	33068070	0.6687456732865995
0	33068152	0.6038281309264096
0	33068284	0.6815741780323304
0	33068700	0.6984901098073908
0	33083564	0.9574339797449242
0	33092550	0.775147
0	33098627	0.9586948587859802
0	33105491	0.8280609568208239
0	33113910	0.4355098912340779
0	33126694	0.17666508868626596
0	33132551	0.7446220026893494
0	33180150	0.8598992412426426
0	33192188	0.887186503015355
0	33194526	0.08240834283558618
0	33194736	0.040349
0	33194857	5.7e-5
0	33194919	0.002253
0	33195088	0.0010864523250321148
0	33195430	0.5027229986733659
0	33197549	0.676781
0	33242781	0.45183364743374904
0	33279029	0.5668077204036259
0	33294038	0.5349399451662998
0	33305145	0.6584710731638119
0	33308053	0.9787972737917623
0	33310557	0.06283230288816755
0	33310616	0.018213561905499054
0	33310620	0.009909206653096435
0	33310623	0.008603003252900372
0	33310825	0.013022936930589363
0	33310869	5.644033147082553e-4
0	33311111	0.00181
0	33311409	0.009958730851931287
0	33311682	0.013026972890551372
0	33311932	0.0798684857956864
0	33314642	0.6353372978471654
0	33400611	0.960513139315148
0	33507179	0.4756339151808633
0	33508119	0.9907636168852094
0	33581046	0.7978505654150152
0	33600457	0.9346136735016782
0	33723031	0.9809179129147204
0	33738828	0.9411570329409674
0	33835018	0.9554556504697667
0	33851639	0.981371290905047
0	33852631	0.9642477253874248
0	33860770	0.9945449278704923
0	33866093	0.9243472898199542
0	33866566	0.6550218273820632
0	33968232	0.6969766411555496
0	33968354	0.6483934716886137
0	33968518	0.5945774519180398
0	33968755	0.8457436497990775
0	33968774	0.8196336613814215
0	33968971	0.7865697386671141
0	34038387	0.002311112791237618
0	34038693	0.010230111421959094
0	34038997	0.013497
0	34039189	5.7e-5
0	34039313	5.7e-5
0	34039356	4.8516758975614583e-4
0	34039687	0.14807744247337884
0	34040232	0.8121288386510913
0	34041333	0.886721
0	34056320	0.9567411678738501
0	34057051	0.9988129155973531
0	34063099	0.9657485971577023
0	34064335	0.7506617217052706
0	34097766	0.9938597662944175
0	34101511	0.0026793193720825123
0	34101514	1.0121911392412364e-6
0	34101758	0.00553265947300466
0	34101834	0.002806320859215847
0	34101913	0.006016
0	34101937	0.006312470124756668
0	34102017	0.005682353125103709
0	34102059	0.004277862648180965
0	34102062	6.206593676902771e-4
0	34102175	5.3420046831543086e-5
0	34103339	0.9710602646091017
0	34103345	0.9871256453712878
0	34104127	0.9661543566519365
0	34123385	0.9875026610587028
0	34199692	0.9699068838396917
0	34206048	0.8763256254802796
0	34207997	0.9840647023267489
0	34209518	0.017007404844890786
0	34209703	0.04503
0	34210217	0.005931552561931861
0	34210234	0.010187857758210732
0	34210281	0.070129
0	34210293	0.082351
0	34210297	0.1406990756515033
0	34210324	0.008130391971710924
0	34210379	0.10594457079027164
0	34210590	0.8708308967349357
0	34210792	0.8291297039748131
0	34211290	0.9022055855369777
0	34213870	0.8310666607373409
0	34224287	0.3829619765303234
0	34224439	0.2542817521452146
0	34224873	4.807338286466386e-5
0	34225038	9.09e-4
0	34225089	0.009037
0	34225119	0.008129069029589677
0	34225633	0.22885359138209035
0	34229960	0.9802739375044592
0	34239179	0.9739401516731243
0	32713829	0.6869724140766191
0	32717208	0.16851447177538648
0	32717330	0.017138914549266217
0	32717942	0.027637
0	32718198	0.015276
0	32718335	0.12531490326404238
0	32718965	0.044745
0	32718984	0.002323931718336242
0	32719240	0.042421878206217456
0	32720407	0.7827176040135193
0	32731036	0.686532
0	32731385	0.8684904705398555
0	32733071	0.9558941982532847
0	32774693	0.9625539912288419
0	32788234	0.8973348823691905
0	32819087	0.9110894939211174
0	32832827	0.916381483448205
0	32839441	0.7585240200905201
0	32851206	0.974513803562552
0	32856712	0.9266723314394996
0	32862061	0.24302342701777002
0	32873362	0.853142
0	32879138	0.9212038845359903
0	32885666	0.9696734880049441
0	32887313	0.7495449707681083
0	32899497	0.9348505628525879
0	32903046	0.9792468378881571
0	32918906	0.9308357907036969
0	32943601	0.9427954368280388
0	32953080	0.8212400634497873
0	32959078	0.8622389048592565
0	32967374	0.9590482921061212
0	32974725	0.9489147043399211
0	33008271	0.6643064683838414
0	33015121	0.5082065803358466
0	33018830	0.8751861027181467
0	33019705	0.834641
0	33028727	0.8301201564495935
0	33067587	0.6128528914911068
0	33067994	0.586191
0	33068013	0.7265141236357231
0	33068061	0.6502039554585327
0	33068070	0.6282195714377001
0	33068152	0.5101535459831088
0	33068284	0.589875233382122
0	33068700	0.627744581089194
0	33083564	0.9737221287588171
0	33092550	0.739757
0	33098627	0.9825572652658724
0	33105491	0.8223792981137824
0	33113910	0.34498307401429223
0	33126694	0.10135799619390506
0	33132551	0.8027055442257869
0	33180150	0.8240652664601728
0	33192188	0.9362065267177176
0	33194526	0.03692517287095898
0	33194736	0.026486
0	33194857	0.009087
0	33194919	0.012949
0	33195088	0.0051287575238872386
0	33195430	0.35538956829028756
0	33197549	0.549198
0	33242781	0.3688389694864003
0	33279029	0.4833203021546093
0	33294038	0.49889602733270666
0	33305145	0.6393793707195294
0	33308053	0.9705536338576961
0	33310557	0.04636396596925907
0	33310616	0.029053794952273337
0	33310620	0.005281469962543107
0	33310623	0.0038131033803601617
0	33310825	0.016573464003523976
0	33310869	0.0014691864556537644
0	33311111	4.6e-5
0	33311409	0.014717239708056301
0	33311682	0.019219563176224086
0	33311932	0.09229855557063105
0	33314642	0.6021285000287415
0	33400611	0.914322364867284
0	33507179	0.5466399790817698
0	33508119	0.9714479477193793
0	33581046	0.7544779434499899
0	33600457	0.9046221793546754
0	33723031	0.9502123496918707
0	33738828	0.9044968609608941
0	33835018	0.9507084929976628
0	33851639	0.9549440906559773
0	33852631	0.9877767993839108
0	33860770	0.9823598641605569
0	33866093	0.9166003049699274
0	33866566	0.597241294646065
0	33968232	0.7036242892630507
0	33968354	0.629090387076628
0	33968518	0.5906062732153696
0	33968755	0.8916525224618851
0	33968774	0.9121857154243229
0	33968971	0.7775990882267526
0	34038387	0.004507324901939871
0	34038693	0.006290225128347591
0	34038997	0.007808
0	34039189	0.010868
0	34039313	4.6e-5
0	34039356	8.794177481750205e-4
0	34039687	0.10050554280900381
0	34040232	0.7970699816534068
0	34041333	0.94645
0	34056320	0.9874950267956111
0	34057051	0.960084140745698
0	34063099	0.9538475969083219
0	34064335	0.6614070481315019
0	34097766	0.9505974581480917
0	34101511	0.005663216170573724
0	34101514	0.013881915976088182
0	34101758	0.008422652604908177
0	34101834	0.008828358932650906
0	34101913	0.00512
0	34101937	0.00677752622857248
0	34102017	0.014077802082456188
0	34102059	0.0070694947469968185
0	34102062	0.008278200793910333
0	34102175	0.002329967198787378
0	34103339	0.9396567991953785
0	34103345	0.9663886399781836
0	34104127	0.9448260869523958
0	34123385	0.9430870081706191
0	34199692	0.9439517842269642
0	34206048	0.8320164069815204
0	34207997	0.9846235239001668
0	34209518	0.01580927433599275
0	34209703	0.045077
0	34210217	0.013020865641671313
0	34210234	0.013404117164543896
0	34210281	0.081673
0	34210293	0.12
0	34210297	0.13668371088385622
0	34210324	0.014240701765811218
0	34210379	0.10116693445251845
0	34210590	0.8735508494870916
0	34210792	0.7969648405606385
0	34211290	0.7826248324610766
0	34213870	0.739909098854403
0	34224287	0.30919428298999974
0	34224439	0.20581856589660585
0	34224873	5.119602979041886e-4
0	34225038	4.6e-5
0	34225089	0.077413
0	34225119	0.009071477269825195
0	34225633	0.2636632420052011
0	34229960	0.9971624125695477
0	34239179	0.9334449644899345
0	32713829	0.6665578609544327
0	32717208	0.282611439828678
0	32717330	0.012520646800778197
0	32717942	0.018985
0	32718198	0.004572
0	32718335	0.08063766455163734
0	32718965	0.029984
0	32718984	0.002851312999568151
0	32719240	0.03924667754448108
0	32720407	0.908495496056617
0	32731036	0.750554
0	32731385	0.9045363519179991
0	32733071	0.9760673015470573
0	32774693	0.9900437423709996
0	32788234	0.8701795521377765
0	32819087	0.9229114015715375
0	32832827	0.95910118282989
0	32839441	0.7327982709257094
0	32851206	0.9896253310159111
0	32856712	0.9735078435829734
0	32862061	0.24855820844568172
0	32873362	0.872045
0	32879138	0.862553352780561
0	32885666	0.9602212629382215
0	32887313	0.7613490062346084
0	32899497	0.9465563189943694
0	32903046	0.9755717265364475
0	32918906	0.9608071312745351
0	32943601	0.943125823122726
0	32953080	0.8482473731868954
0	32959078	0.9298285057602877
0	32967374	0.9808273167281149
0	32974725	0.9795990778692288
0	33008271	0.6786572299296032
0	33015121	0.46226780909820364
0	33018830	0.9865537993098855
0	33019705	0.907974
0	33028727	0.8550521521751447
0	33067587	0.6109716813278321
0	33067994	0.610828
